"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
2017-06-13 21:24:11,13.8022,-92.3087,10,4.9,"mb",NA,124,0.932,0.86,"us","us20009m84","2017-08-18T23:13:26.040Z","69km SW of Champerico, Guatemala","earthquake",5.2,1.9,0.049,128,"reviewed","us","us"
2017-06-13 14:09:52,13.8257,-92.3243,10,4.4,"mb",NA,191,0.924,0.87,"us","us20009n38","2017-08-18T23:13:26.040Z","68km SW of Champerico, Guatemala","earthquake",10.4,2,0.092,34,"reviewed","us","us"
2017-06-13 14:03:17,13.7532,-92.2488,10,4.5,"mb",NA,170,0.936,0.92,"us","us20009m4l","2017-08-18T23:13:26.040Z","70km SSW of Champerico, Guatemala","earthquake",7.3,1.9,0.065,70,"reviewed","us","us"
2017-06-13 08:43:49,13.8855,-92.3299,10,5,"mb",NA,149,0.884,1.41,"us","us20009m3v","2017-08-18T23:13:25.040Z","63km SW of Champerico, Guatemala","earthquake",4.9,1.9,0.037,230,"reviewed","us","us"
2017-06-13 04:37:23,13.8183,-92.4073,10,5,"mb",NA,158,0.985,0.8,"us","us20009m37","2017-08-18T23:13:25.040Z","75km SW of Champerico, Guatemala","earthquake",5.7,1.9,0.028,395,"reviewed","us","us"
2017-06-11 05:55:16,13.8679,-92.8346,10,4.1,"mb",NA,172,1.171,0.87,"us","us20009ltt","2017-08-18T23:13:22.040Z","99km SW of Ocos, Guatemala","earthquake",2.8,2,0.08,43,"reviewed","us","us"
2017-06-07 16:23:58,14.0937,-92.5644,10,4.3,"mb",NA,169,0.945,1.24,"us","us20009m61","2017-08-16T02:42:19.040Z","60km SW of Ocos, Guatemala","earthquake",5.5,1.9,0.177,9,"reviewed","us","us"
2017-06-05 22:57:29,31.3418,-103.1325,1.88,3.2,"mb_lg",NA,47,0.629,0.61,"us","us20009kuh","2017-08-16T02:42:17.040Z","35km ESE of Pecos, Texas","earthquake",3.3,7.6,0.069,64,"reviewed","us","us"
2017-06-05 18:01:06,13.8795,-92.5889,10,4.5,"mb",NA,166,1.069,1.31,"us","us20009kta","2017-08-16T02:42:17.040Z","81km SSW of Ocos, Guatemala","earthquake",5.8,1.9,0.04,179,"reviewed","us","us"
2017-06-04 23:57:15,14.4741,-90.6383,183.58,4.8,"mb",NA,128,1.024,1.01,"us","us20009kp4","2017-08-16T02:42:16.040Z","2km WSW of Amatitlan, Guatemala","earthquake",6.1,5.3,0.028,385,"reviewed","us","us"
2017-05-22 05:42:38,13.6246,-90.8973,77.74,4.1,"mb",NA,156,1.183,0.79,"us","us10008u3e","2017-08-10T01:33:57.040Z","34km SSW of Puerto San Jose, Guatemala","earthquake",7.1,6.8,0.06,75,"reviewed","us","us"
2017-05-11 22:02:34,13.5029,-90.2822,58.02,4.4,"mwr",NA,148,1.037,0.99,"us","us10008rpt","2017-08-01T23:02:30.040Z","47km SW of San Francisco Menendez, El Salvador","earthquake",5.7,8,0.093,11,"reviewed","us","us"
2017-05-09 14:15:48,13.7469,-90.5036,77.85,5.1,"mb",NA,176,1.237,0.82,"us","us10008qsy","2017-08-01T23:02:22.040Z","30km SE of Iztapa, Guatemala","earthquake",7,12,0.091,39,"reviewed","us","us"
2017-05-01 21:52:47,31.1426,-103.3201,1.76,3.2,"mb_lg",NA,51,0.52,0.5,"us","us10008mt4","2017-07-29T03:16:14.040Z","35km SSE of Pecos, Texas","earthquake",4.8,7.6,0.064,71,"reviewed","us","us"
2017-04-23 15:51:30,13.6757,-89.2174,10,3.3,"ml",NA,175,0.017,0.54,"us","us10008k4n","2017-07-21T02:32:02.040Z","2km E of Antiguo Cuscatlan, El Salvador","earthquake",6.1,2,0.088,17,"reviewed","us","us"
2017-04-22 00:24:38,13.1531,-90.9645,10,4.1,"mb",NA,163,1.536,1.11,"us","us10008n64","2017-07-11T01:48:40.040Z","86km S of Puerto San Jose, Guatemala","earthquake",7.9,1.9,0.084,39,"reviewed","us","us"
2017-04-19 12:18:06,31.0925,-103.4868,2.86,3,"ml",NA,67,0.427,0.69,"us","us10008iyf","2017-07-11T01:48:37.040Z","36km S of Pecos, Texas","earthquake",2.1,7.3,0.059,38,"reviewed","us","us"
2017-04-18 23:39:28,13.8232,-91.9947,44.61,4.9,"mb",NA,143,0.755,1.02,"us","us10008iur","2017-07-11T01:48:37.040Z","53km S of Champerico, Guatemala","earthquake",6.9,5.7,0.028,392,"reviewed","us","us"
2017-04-10 23:53:58,13.7664,-89.1547,10,4.8,"mb",NA,64,0.108,0.83,"us","us10008ge2","2017-07-05T18:09:55.040Z","3km N of Soyapango, El Salvador","earthquake",6,1.9,0.03,351,"reviewed","us","us"
2017-04-10 23:52:59,13.7626,-89.2076,10,4.2,"mb",NA,91,0.078,1.08,"us","us10008im7","2017-07-05T18:09:55.040Z","1km N of Ayutuxtepeque, El Salvador","earthquake",5.4,2,0.128,17,"reviewed","us","us"
2017-04-10 22:21:44,13.6704,-89.3237,5.5,3.4,"ml",NA,164,0.091,0.35,"us","us10008gdr","2017-07-05T18:09:55.040Z","4km W of Santa Tecla, El Salvador","earthquake",4.6,7.9,0.081,20,"reviewed","us","us"
2017-04-10 20:02:03,13.6702,-89.2695,6.39,3.5,"ml",NA,157,0.04,0.68,"us","us10008gdm","2017-07-05T18:09:55.040Z","1km SE of Santa Tecla, El Salvador","earthquake",5.2,10.6,0.076,23,"reviewed","us","us"
2017-04-10 02:13:17,13.6363,-89.3209,6.91,3.6,"ml",NA,163,0.1,0.55,"us","us10008g5e","2017-07-05T18:09:54.040Z","6km SW of Santa Tecla, El Salvador","earthquake",4.7,9.1,0.071,26,"reviewed","us","us"
2017-04-10 01:18:41,31.1608,-103.2568,5,3,"mb_lg",NA,51,0.562,0.74,"us","us10008g52","2017-07-05T18:09:54.040Z","36km SE of Pecos, Texas","earthquake",3.5,2,0.085,41,"reviewed","us","us"
2017-04-01 01:54:19,14.2309,-91.4768,59.17,4.8,"mb",NA,118,0.36,1.08,"us","us10008dqk","2017-06-16T23:08:06.040Z","13km WSW of Pueblo Nuevo Tiquisate, Guatemala","earthquake",7.3,2.8,0.03,347,"reviewed","us","us"
2017-03-21 08:44:13,13.887,-90.2771,106.16,4.6,"mb",NA,166,1.035,1.11,"us","us20008thd","2017-06-12T19:46:52.040Z","12km SW of Pasaco, Guatemala","earthquake",7.7,11.6,0.095,33,"reviewed","us","us"
2017-03-21 05:56:38,13.8464,-92.3893,37.13,4.4,"mb",NA,198,0.953,1.41,"us","us20008vbq","2017-06-12T19:46:52.040Z","71km SW of Champerico, Guatemala","earthquake",7.4,7.4,0.105,26,"reviewed","us","us"
2017-03-18 03:03:13,31.4135,-103.4413,3.52,3,"ml",NA,86,0.926,0.33,"us","us20008tee","2017-06-07T00:33:43.040Z","5km ESE of Pecos, Texas","earthquake",3.9,7.6,0.128,28,"reviewed","us","us"
2017-03-13 22:56:24,14.1696,-92.3726,21.73,4,"mb",NA,174,0.741,1.03,"us","us10008evm","2017-06-07T00:33:38.040Z","42km SSW of Ocos, Guatemala","earthquake",5,9.4,0.259,4,"reviewed","us","us"
2017-03-13 21:04:02,13.9103,-92.3484,10,4.7,"mb",NA,169,0.88,1.3,"us","us100088rh","2017-06-07T00:33:38.040Z","63km SW of Champerico, Guatemala","earthquake",4.4,1.9,0.044,157,"reviewed","us","us"
2017-03-13 07:32:47,32.169,-102.3041,5,2.8,"mb_lg",NA,93,0.213,0.42,"us","us100088m0","2017-06-07T00:33:37.040Z","17km NNE of Gardendale, Texas","earthquake",4.2,2,0.124,17,"reviewed","us","us"
2017-03-12 09:12:38,13.3607,-90.8093,35,4.8,"mb",NA,145,1.568,1.22,"us","us100088hp","2017-06-07T00:33:36.040Z","62km S of Puerto San Jose, Guatemala","earthquake",8.2,2,0.055,102,"reviewed","us","us"
2017-03-10 13:13:21,13.3833,-90.1253,60.44,4.6,"mb",NA,163,0.92,1.11,"us","us1000885d","2017-05-31T01:59:00.040Z","39km SW of Acajutla, El Salvador","earthquake",7.8,8.5,0.062,77,"reviewed","us","us"
2017-03-03 11:01:20,14.0916,-90.8407,115.02,4.6,"mb",NA,181,1.377,1.29,"us","us1000887y","2017-05-24T02:48:14.040Z","12km S of Masagua, Guatemala","earthquake",8.1,9.4,0.158,12,"reviewed","us","us"
2017-02-27 21:07:13,14.0088,-91.5787,61.82,4.4,"mb",NA,165,0.525,0.67,"us","us100087i9","2017-05-24T02:48:10.040Z","36km SW of Nueva Concepcion, Guatemala","earthquake",7.9,9.5,0.098,30,"reviewed","us","us"
2017-02-18 23:31:18,13.9019,-91.9944,35,4.5,"mb",NA,160,0.683,1.1,"us","us20008kq3","2017-05-13T01:03:24.040Z","44km S of Champerico, Guatemala","earthquake",6,2,0.059,84,"reviewed","us","us"
2017-02-17 12:39:52,31.4267,-103.5215,2.95,2.6,"ml",NA,134,0.888,0.56,"us","us20008la8","2017-05-13T01:03:23.040Z","2km W of Pecos, Texas","earthquake",1.9,6,0.105,12,"reviewed","us","us"
2017-02-16 21:48:30,13.5357,-91.4545,35,4.5,"mb",NA,167,1.01,0.94,"us","us20008kcb","2017-05-13T01:03:22.040Z","74km SW of La Gomera, Guatemala","earthquake",3,2,0.047,131,"reviewed","us","us"
2017-02-16 13:33:42,14.481,-90.5585,202.24,4.8,"mb",NA,110,1.101,0.91,"us","us20008k7u","2017-05-13T01:03:22.040Z","2km SSW of Petapa, Guatemala","earthquake",7.8,6.8,0.052,117,"reviewed","us","us"
2017-02-12 18:18:34,13.139,-89.9882,53.36,4.3,"mb",NA,186,0.915,0.97,"us","us20008jeb","2017-05-13T01:03:18.040Z","53km SSW of Acajutla, El Salvador","earthquake",7.5,13.8,0.153,12,"reviewed","us","us"
2017-02-05 04:48:27,31.4618,-103.4518,5.43,2.4,"ml",NA,103,0.878,0.49,"us","us20008hu4","2017-05-09T01:24:26.040Z","5km NE of Pecos, Texas","earthquake",4,7.2,0.181,4,"reviewed","us","us"
2017-01-28 01:08:35,13.6951,-91.8668,10,4.7,"mb",NA,128,0.841,1.25,"us","us10007vvq","2017-04-19T18:31:02.040Z","67km S of Champerico, Guatemala","earthquake",7,1.9,0.037,224,"reviewed","us","us"
2017-01-26 03:46:04,31.4157,-103.5358,5,2.7,"ml",NA,97,0.894,0.33,"us","us10007vgw","2017-04-19T18:31:00.040Z","4km W of Pecos, Texas","earthquake",2.6,2,0.091,16,"reviewed","us","us"
2017-01-21 07:31:29,13.2037,-89.3085,60.69,4.4,"mb",NA,141,0.486,0.75,"us","us10007ulc","2017-04-12T02:29:03.040Z","31km S of La Libertad, El Salvador","earthquake",7,10.5,0.058,86,"reviewed","us","us"
2017-01-15 14:13:00,14.398,-90.1891,211.92,4.6,"mb",NA,124,0.802,0.69,"us","us10007te1","2017-04-12T02:28:57.040Z","6km ESE of Casillas, Guatemala","earthquake",7.8,7.4,0.041,181,"reviewed","us","us"
2017-01-13 10:11:24,31.4314,-103.6273,3.31,1.8,"ml",NA,100,0.857,0.33,"us","us10007trn","2017-04-01T00:26:11.040Z","12km W of Pecos, Texas","earthquake",2.3,6.7,0.181,4,"reviewed","us","us"
2017-01-12 03:22:46,13.9092,-91.2441,53.5,5.3,"mww",NA,64,0.751,0.98,"us","us10007srd","2017-04-01T00:26:10.040Z","28km SW of La Gomera, Guatemala","earthquake",6.9,4.6,0.08,15,"reviewed","us","us"
2017-01-09 10:27:31,15.296,-91.8189,190.73,4.6,"mb",NA,119,0.306,1.13,"us","us10007s3q","2017-04-01T00:26:06.040Z","4km WNW of Concepcion Tutuapa, Guatemala","earthquake",9.5,7.1,0.065,70,"reviewed","us","us"
2017-01-09 06:18:21,13.9308,-92.1323,10,4.2,"mb",NA,197,0.726,1.05,"us","us10007vhm","2017-04-01T00:26:05.040Z","47km SSW of Champerico, Guatemala","earthquake",5.6,2,0.128,17,"reviewed","us","us"
2017-01-07 15:18:26,13.4511,-91.3468,10,4.3,"mb",NA,195,1.119,1.44,"us","us10007rvs","2017-03-27T23:53:26.040Z","76km SSW of La Gomera, Guatemala","earthquake",8.4,2,0.114,22,"reviewed","us","us"
2017-01-07 13:27:23,13.5329,-91.21,43.88,4.9,"mb",NA,124,1.092,1.3,"us","us10007rvi","2017-03-27T23:53:26.040Z","60km SW of Puerto San Jose, Guatemala","earthquake",7.2,8.3,0.052,116,"reviewed","us","us"
